ENVIRONMENT,GROUPNAME,APP,OPTIONNAME
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PLUSGHASREVITEM
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PLUSGYORNITEM
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PLUSGCRCOM
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,CREATEREPT
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,DELETEREPT
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PUBLICREPT
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PLUSGCRPTW
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PLUSGVWHST
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,RUNREPORTS
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PLUSGMODWL
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,SEARCHMORE
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,NEXT
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PREVIOUS
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,SEARCHSQRY
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,BMXVIEWMANAGEWHERRO
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,BMXVIEWMANAGEWHER
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,SAVE
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,READ
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,STOPWF
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,SEARCHTIPS
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,ASSIGNWF
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,HISTORYWF
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,VIEWWF
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,SEARCHVMQR
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,SEARCHWHER
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,HELPWF
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,ROUTEWF
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGCRACT
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGHASREVITEM
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGYORNITEM
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,STATUS
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGCRCOM
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGPASSVALVE
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,CREATEREPT
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,DELETEREPT
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PUBLICREPT
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGCRPTW
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGVWHST
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,RUNREPORTS
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGMODWL
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,SEARCHMORE
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,NEXT
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PREVIOUS
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,SEARCHSQRY
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,BMXVIEWMANAGEWHERRO
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,BMXVIEWMANAGEWHER
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,SAVE
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,READ
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,STOPWF
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,SEARCHTIPS
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,ASSIGNWF
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,HISTORYWF
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,VIEWWF
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,SEARCHVMQR
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,SEARCHWHER
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,HELPWF
HTQ,OOG_PTW_APPROVERS,OOG_PTWM,PLUSGOWNER
HTQ,OOG_PTW_APPROVERS,PLUSGPTW,PLUSGOWNER
HTQ,OOG_PTW_ISSUER,OOG_PTWM,READ
HTQ,OOG_PTW_ISSUER,OOG_PTWM,SAVE
HTQ,OOG_PTW_ISSUER,OOG_PTWM,RUNREPORTS
HTQ,OOG_PTW_ISSUER,OOG_PTWM,HISTORYWF
HTQ,OOG_PTW_ISSUER,OOG_PTWM,INSERT
HTQ,OOG_PTW_ISSUER,OOG_PTWM,SEARCHWHER
HTQ,OOG_PTW_ISSUER,OOG_PTWM,HELPWF
HTQ,OOG_PTW_ISSUER,OOG_PTWM,SEARCHVMQR
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGVWHST
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PREVIOUS
HTQ,OOG_PTW_ISSUER,PLUSGPTW,ROUTEWF
HTQ,OOG_PTW_ISSUER,PLUSGPTW,SEARCHSQRY
HTQ,OOG_PTW_ISSUER,PLUSGPTW,BMXVIEWMANAGEWHERRO
HTQ,OOG_PTW_ISSUER,PLUSGPTW,BMXVIEWMANAGEWHER
HTQ,OOG_PTW_ISSUER,PLUSGPTW,STOPWF
HTQ,OOG_PTW_ISSUER,PLUSGPTW,SEARCHTIPS
HTQ,OOG_PTW_ISSUER,PLUSGPTW,ASSIGNWF
HTQ,OOG_PTW_ISSUER,PLUSGPTW,VIEWWF
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGCRPTW
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGHASREVITEM
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGYORNITEM
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGCRACT
HTQ,OOG_PTW_ISSUER,PLUSGPTW,SEARCHBOOK
HTQ,OOG_PTW_ISSUER,PLUSGPTW,CLEAR
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGCRCOM
HTQ,OOG_PTW_ISSUER,PLUSGPTW,CREATEREPT
HTQ,OOG_PTW_ISSUER,PLUSGPTW,DELETEREPT
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PUBLICREPT
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGMODWL
HTQ,OOG_PTW_ISSUER,PLUSGPTW,SEARCHMORE
HTQ,OOG_PTW_ISSUER,PLUSGPTW,NEXT
HTQ,OOG_PTW_ISSUER,PLUSGPTW,BOOKMARK
HTQ,OOG_PTW_ISSUER,PLUSGPTW,PLUSGNUMITEM
HTQ,OOG_PTW_ISSUER,PLUSGPTW,READ
HTQ,OOG_PTW_ISSUER,PLUSGPTW,SAVE
HTQ,OOG_PTW_ISSUER,PLUSGPTW,RUNREPORTS
HTQ,OOG_PTW_ISSUER,PLUSGPTW,HISTORYWF
HTQ,OOG_PTW_ISSUER,PLUSGPTW,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGITEM,CAPCSTADG
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,PUBLICREPT
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,RUNREPORTS
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,SEARCHMORE
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,BOOKMARK
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,CLEAR
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,NEXT
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,PREVIOUS
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,VIEWHIST
HTQ,HTQ_MATERIALS_COORDINATOR,OOG_TECACC,VIEWWOPM
HTQ,HTQ_MATERIALS_COORDINATOR,FINCNTRL,SEARCHMORE
HTQ,HTQ_MATERIALS_COORDINATOR,FINCNTRL,BOOKMARK
HTQ,HTQ_MATERIALS_COORDINATOR,FINCNTRL,CLEAR
HTQ,HTQ_MATERIALS_COORDINATOR,FINCNTRL,NEXT
HTQ,HTQ_MATERIALS_COORDINATOR,FINCNTRL,PREVIOUS
HTQ,HTQ_MATERIALS_COORDINATOR,MASTERPM,RUNREPORTS
HTQ,HTQ_MATERIALS_COORDINATOR,MASTERPM,SEARCHMORE
HTQ,HTQ_MATERIALS_COORDINATOR,MASTERPM,BOOKMARK
HTQ,HTQ_MATERIALS_COORDINATOR,MASTERPM,CLEAR
HTQ,HTQ_MATERIALS_COORDINATOR,MASTERPM,NEXT
HTQ,HTQ_MATERIALS_COORDINATOR,MASTERPM,PREVIOUS
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,CURBALADJ
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,ISSUE
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,PHYSCNTADJ
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,RECONCILE
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,RUNREPORTS
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,SEARCHMORE
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,SEARCHSQRY
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,STATUS
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,TOOLAVAIL
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,TRANSFER
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,VIEWSTATUS
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,BOOKMARK
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,CLEAR
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,INVTRANS
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,NEXT
HTQ,HTQ_MATERIALS_COORDINATOR,TOOLINV,PREVIOUS
HTQ,OOG_SUPERVISOR,OOG_TUTOR,OOG_TUTOR_CANCEL
HTQ,MAXEVERYONE,OOG_TUTOR,TUTOR_HISTORY
HTQ,MAXEVERYONE,OOG_TUTOR,VERIFYTUTORED
HTQ,MAXEVERYONE,OOG_TUTOR,OOG_VERIFIED
HTQ,TUTOR_GROUP,OOG_TUTOR,BOOKMARK
HTQ,TUTOR_GROUP,OOG_TUTOR,CLEAR
HTQ,TUTOR_GROUP,OOG_TUTOR,NEXT
HTQ,TUTOR_GROUP,OOG_TUTOR,PREVIOUS
HTQ,TUTOR_GROUP,OOG_TUTOR,READ
HTQ,TUTOR_GROUP,OOG_TUTOR,RUNREPORTS
HTQ,TUTOR_GROUP,RSCONFIG,READ
HTQ,TUTOR_GROUP,SCCONFIG,READ
HTQ,TUTOR_GROUP,STARTCNTR,READ
HTQ,MAXEVERYONE,OOG_TUTOR,YESANDNO
HTQ,MAXEVERYONE,OOG_TUTOR,COMBINED
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,ACTIVE
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,OBSOLETE
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,PENDOBS
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,PENDING
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,PLANNING
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,ORG_ACTIVE
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,ORG_OBSOLETE
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,ORG_PENDOBS
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,ORG_PENDING
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,ORG_PLANNING
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,SRVORGVIEWSTATUS
HTQ,HTQ_MATERIALS_COORDINATOR,SRVITEM,SRVORGSTATUS
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,STATUS
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,ACTIVE
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,OBSOLETE
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,PENDOBS
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,PENDING
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,PLANNING
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,ORG_ACTIVE
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,ORG_OBSOLETE
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,ORG_PENDOBS
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,ORG_PENDING
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,ORG_PLANNING
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,SRVORGVIEWSTATUS
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,SRVORGSTATUS
HTQ,OOG_MATERIALS_COORDINATOR,SRVITEM,SAVE
HTQ,MAXEVERYONE,MPMAN,GMAP
HTQ,MAXEVERYONE,MPMAN,BMAP
HTQ,MAXEVERYONE,MPMAN,SMAP
HTQ,MAXADMIN,WOTRACK,ENTERINSP
HTQ,MAXREADONLYSPPT,WOTRACK,ENTERINSP
HTQ,MAXEVERYONE,WOTRACK,ENTERINSP
HTQ,MAXADMIN,ASSET,ASSOCINSP
HTQ,MAXREADONLYSPPT,ASSET,ASSOCINSP
HTQ,MAXEVERYONE,ASSET,ASSOCINSP
HTQ,MAXADMIN,LOCATION,ASSOCINSP
HTQ,MAXREADONLYSPPT,LOCATION,ASSOCINSP
HTQ,MAXEVERYONE,LOCATION,ASSOCINSP
HTQ,MAXADMIN,ASSET,LISTCREATEINSP
HTQ,MAXREADONLYSPPT,ASSET,LISTCREATEINSP
HTQ,MAXEVERYONE,ASSET,LISTCREATEINSP
HTQ,MAXADMIN,LOCATION,LISTCREATEINSP
HTQ,MAXREADONLYSPPT,LOCATION,LISTCREATEINSP
HTQ,MAXEVERYONE,LOCATION,LISTCREATEINSP
HTQ,HTQ_MATERIALS_COORDINATOR,CONDCODE,CLEAR
HTQ,HTQ_MATERIALS_COORDINATOR,STOREROOM,SEARCHMORE
HTQ,HTQ_MATERIALS_COORDINATOR,STOREROOM,BOOKMARK
HTQ,HTQ_MATERIALS_COORDINATOR,STOREROOM,CLEAR
HTQ,HTQ_MATERIALS_COORDINATOR,STOREROOM,NEXT
HTQ,HTQ_MATERIALS_COORDINATOR,STOREROOM,PREVIOUS
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,PLUSGBYP
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,PLUSGBYPED
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,PLUSGCERT
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,PLUSGLOG
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,PLUSGPTW
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,PLUSGRISK
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,PLUSGWORSK
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,SEARCHMORE
HTQ,HTQ_MATERIALS_COORDINATOR,PLUSGORG,BOOKMARK
HTQ,MAXADMIN,SECURGROUP,WORKCENTER
HTQ,MAXEVERYONE,SECURGROUP,WORKCENTER
HTQ,MAXADMIN,SECURGROUP,STANDARDAPP
HTQ,MAXEVERYONE,SECURGROUP,STANDARDAPP
HTQ,OOG_MATERIAL_ENGINEER,OOG_MANREC,RUNREPORTS
HTQ,OOG_REGISTER_HTQ,PLUSGACT,READ
HTQ,OOG_REGISTER_HTQ,PLUSGAL,READ
HTQ,OOG_REGISTER_HTQ,PLUSCTMPLT,READ
HTQ,OOG_REGISTER_HTQ,PLUSGASS,DELETE
HTQ,OOG_REGISTER_HTQ,PLUSGASS,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGASS,READ
HTQ,OOG_REGISTER_HTQ,PLUSGASS,SAVE
HTQ,OOG_REGISTER_HTQ,OOG_MNBAK,READ
HTQ,OOG_REGISTER_HTQ,OOG_CMISS,READ
HTQ,OOG_REGISTER_HTQ,OOG_CMRCV,READ
HTQ,OOG_REGISTER_HTQ,CHANGEPSWD,READ
HTQ,OOG_REGISTER_HTQ,CHANGEPSWD,SAVE
HTQ,OOG_REGISTER_HTQ,ASSETCAT,DELETE
HTQ,OOG_REGISTER_HTQ,ASSETCAT,INSERT
HTQ,OOG_REGISTER_HTQ,ASSETCAT,READ
HTQ,OOG_REGISTER_HTQ,ASSETCAT,SAVE
HTQ,OOG_REGISTER_HTQ,COMPANY,READ
HTQ,OOG_REGISTER_HTQ,CONDCODE,DELETE
HTQ,OOG_REGISTER_HTQ,CONDCODE,INSERT
HTQ,OOG_REGISTER_HTQ,CONDCODE,READ
HTQ,OOG_REGISTER_HTQ,CONDCODE,SAVE
HTQ,OOG_REGISTER_HTQ,PLUSGCFW,DELETE
HTQ,OOG_REGISTER_HTQ,PLUSGCFW,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGCFW,READ
HTQ,OOG_REGISTER_HTQ,PLUSGCFW,SAVE
HTQ,OOG_REGISTER_HTQ,FINCNTRL,READ
HTQ,OOG_REGISTER_HTQ,CRAFT,READ
HTQ,OOG_REGISTER_HTQ,OOG_DEPART,READ
HTQ,OOG_REGISTER_HTQ,DOMAINADM,READ
HTQ,OOG_REGISTER_HTQ,OOG_EVCODE,DELETE
HTQ,OOG_REGISTER_HTQ,OOG_EVCODE,INSERT
HTQ,OOG_REGISTER_HTQ,OOG_EVCODE,READ
HTQ,OOG_REGISTER_HTQ,OOG_EVCODE,SAVE
HTQ,OOG_REGISTER_HTQ,FACONFIG,READ
HTQ,OOG_REGISTER_HTQ,PLUSGHAZ,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGHAZ,READ
HTQ,OOG_REGISTER_HTQ,PLUSGHAZ,SAVE
HTQ,OOG_REGISTER_HTQ,INVENTOR,READ
HTQ,OOG_REGISTER_HTQ,INVENTOR,SAVE
HTQ,OOG_REGISTER_HTQ,INVENTORY_COUNT,READ
HTQ,OOG_REGISTER_HTQ,INVENTORY_COUNT,SAVE
HTQ,OOG_REGISTER_HTQ,INVUSAGE,READ
HTQ,OOG_REGISTER_HTQ,PLUSGITEM,READ
HTQ,OOG_REGISTER_HTQ,PLUSGITEM,SAVE
HTQ,OOG_REGISTER_HTQ,PLUSGJP,READ
HTQ,OOG_REGISTER_HTQ,TAGLOCKS,INSERT
HTQ,OOG_REGISTER_HTQ,TAGLOCKS,READ
HTQ,OOG_REGISTER_HTQ,TAGLOCKS,SAVE
HTQ,OOG_REGISTER_HTQ,PLUSGTGLCK,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGTGLCK,READ
HTQ,OOG_REGISTER_HTQ,PLUSGTGLCK,SAVE
HTQ,OOG_REGISTER_HTQ,MASTERPM,READ
HTQ,OOG_REGISTER_HTQ,OOG_MANRECMOB,READ
HTQ,OOG_REGISTER_HTQ,OOG_MANREC,READ
HTQ,OOG_REGISTER_HTQ,PLUSGORG,READ
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,READ
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,SAVE
HTQ,OOG_REGISTER_HTQ,PERSONGR,READ
HTQ,OOG_REGISTER_HTQ,PRECAUTN,DELETE
HTQ,OOG_REGISTER_HTQ,PRECAUTN,INSERT
HTQ,OOG_REGISTER_HTQ,PRECAUTN,READ
HTQ,OOG_REGISTER_HTQ,PRECAUTN,SAVE
HTQ,OOG_REGISTER_HTQ,PLUSGPREC,DELETE
HTQ,OOG_REGISTER_HTQ,PLUSGPREC,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGPREC,READ
HTQ,OOG_REGISTER_HTQ,PLUSGPREC,SAVE
HTQ,OOG_REGISTER_HTQ,PLUSGPM,READ
HTQ,OOG_REGISTER_HTQ,CONTPURCH,READ
HTQ,OOG_REGISTER_HTQ,PLUSGPO,READ
HTQ,OOG_REGISTER_HTQ,OOG_PRTRK,READ
HTQ,OOG_REGISTER_HTQ,PLUSGPR,READ
HTQ,OOG_REGISTER_HTQ,RECEIPTS,READ
HTQ,OOG_REGISTER_HTQ,PLUSGREG,DELETE
HTQ,OOG_REGISTER_HTQ,PLUSGREG,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGREG,READ
HTQ,OOG_REGISTER_HTQ,PLUSGREG,SAVE
HTQ,OOG_REGISTER_HTQ,OOG_PLSRSR,DELETE
HTQ,OOG_REGISTER_HTQ,OOG_PLSRSR,INSERT
HTQ,OOG_REGISTER_HTQ,OOG_PLSRSR,READ
HTQ,OOG_REGISTER_HTQ,OOG_PLSRSR,SAVE
HTQ,OOG_REGISTER_HTQ,RPTOUTPUT,READ
HTQ,OOG_REGISTER_HTQ,RSCONFIG,READ
HTQ,OOG_REGISTER_HTQ,PLUSGRSK,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGRSK,READ
HTQ,OOG_REGISTER_HTQ,PLUSGRSK,SAVE
HTQ,OOG_REGISTER_HTQ,PLUSGCON,INSERT
HTQ,OOG_REGISTER_HTQ,PLUSGCON,READ
HTQ,OOG_REGISTER_HTQ,PLUSGCON,SAVE
HTQ,OOG_REGISTER_HTQ,PLUSGROU,READ
HTQ,OOG_REGISTER_HTQ,SAFEPLAN,INSERT
HTQ,OOG_REGISTER_HTQ,SAFEPLAN,READ
HTQ,OOG_REGISTER_HTQ,SAFEPLAN,SAVE
HTQ,OOG_REGISTER_HTQ,SRVITEM,READ
HTQ,OOG_REGISTER_HTQ,STARTCNTR,READ
HTQ,OOG_REGISTER_HTQ,STARTCNTR,UPDATETEMP
HTQ,OOG_REGISTER_HTQ,STARTCNTR,DEFAULT
HTQ,OOG_REGISTER_HTQ,STARTCNTR,DELETEREPT
HTQ,OOG_REGISTER_HTQ,STARTCNTR,EDITREPT
HTQ,OOG_REGISTER_HTQ,STARTCNTR,PASSWORD
HTQ,OOG_REGISTER_HTQ,STARTCNTR,PERSONAL
HTQ,OOG_REGISTER_HTQ,STARTCNTR,SHOWPORTLETDETAILS
HTQ,OOG_REGISTER_HTQ,TOOLINV,READ
HTQ,OOG_REGISTER_HTQ,STOREROOM,READ
HTQ,OOG_REGISTER_HTQ,STOREROOM,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,STOREROOM,BOOKMARK
HTQ,OOG_REGISTER_HTQ,STOREROOM,CLEAR
HTQ,OOG_REGISTER_HTQ,STOREROOM,NEXT
HTQ,OOG_REGISTER_HTQ,STOREROOM,PREVIOUS
HTQ,OOG_REGISTER_HTQ,TOOLINV,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,TOOLINV,BOOKMARK
HTQ,OOG_REGISTER_HTQ,TOOLINV,CLEAR
HTQ,OOG_REGISTER_HTQ,TOOLINV,NEXT
HTQ,OOG_REGISTER_HTQ,TOOLINV,PREVIOUS
HTQ,OOG_REGISTER_HTQ,CONDCODE,CLEAR
HTQ,OOG_REGISTER_HTQ,INVUSAGE,DUPLICATE
HTQ,OOG_REGISTER_HTQ,INVUSAGE,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,INVUSAGE,BOOKMARK
HTQ,OOG_REGISTER_HTQ,INVUSAGE,CLEAR
HTQ,OOG_REGISTER_HTQ,INVUSAGE,NEXT
HTQ,OOG_REGISTER_HTQ,INVUSAGE,PREVIOUS
HTQ,OOG_REGISTER_HTQ,OOG_TECACC,READ
HTQ,OOG_REGISTER_HTQ,TOOL,READ
HTQ,OOG_REGISTER_HTQ,TOOL,SAVE
HTQ,OOG_REGISTER_HTQ,TOOL,ACTIVE
HTQ,OOG_REGISTER_HTQ,TOOL,CREATEREPT
HTQ,OOG_REGISTER_HTQ,TOOL,EDITREPT
HTQ,OOG_REGISTER_HTQ,TOOL,PENDOBS
HTQ,OOG_REGISTER_HTQ,TOOL,RUNREPORTS
HTQ,OOG_REGISTER_HTQ,TOOL,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,TOOL,SEARCHSQRY
HTQ,OOG_REGISTER_HTQ,TOOL,SEARCHVMQR
HTQ,OOG_REGISTER_HTQ,TOOL,SEARCHWHER
HTQ,OOG_REGISTER_HTQ,TOOL,STATUS
HTQ,OOG_REGISTER_HTQ,PLUSGREG,PLUSGVWHST
HTQ,OOG_REGISTER_HTQ,PLUSGREG,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,PLUSGREG,STATUS
HTQ,OOG_REGISTER_HTQ,PLUSGREG,BOOKMARK
HTQ,OOG_REGISTER_HTQ,PLUSGREG,CLEAR
HTQ,OOG_REGISTER_HTQ,PLUSGREG,NEXT
HTQ,OOG_REGISTER_HTQ,PLUSGREG,PREVIOUS
HTQ,OOG_REGISTER_HTQ,RECEIPTS,RETURNASSETS
HTQ,OOG_REGISTER_HTQ,RECEIPTS,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,RECEIPTS,SRVRETURN
HTQ,OOG_REGISTER_HTQ,RECEIPTS,VOIDRECEIPT
HTQ,OOG_REGISTER_HTQ,RECEIPTS,BOOKMARK
HTQ,OOG_REGISTER_HTQ,RECEIPTS,CLEAR
HTQ,OOG_REGISTER_HTQ,RECEIPTS,NEXT
HTQ,OOG_REGISTER_HTQ,RECEIPTS,PREVIOUS
HTQ,OOG_REGISTER_HTQ,PLUSGACT,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,PLUSGACT,BOOKMARK
HTQ,OOG_REGISTER_HTQ,PLUSGACT,CLEAR
HTQ,OOG_REGISTER_HTQ,PLUSGACT,NEXT
HTQ,OOG_REGISTER_HTQ,PLUSGACT,PREVIOUS
HTQ,OOG_REGISTER_HTQ,OOG_PRTRK,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,OOG_PRTRK,BOOKMARK
HTQ,OOG_REGISTER_HTQ,OOG_PRTRK,CLEAR
HTQ,OOG_REGISTER_HTQ,OOG_PRTRK,NEXT
HTQ,OOG_REGISTER_HTQ,OOG_PRTRK,PREVIOUS
HTQ,OOG_REGISTER_HTQ,PRECAUTN,DUPLICATE
HTQ,OOG_REGISTER_HTQ,PRECAUTN,SEARCHSQRY
HTQ,OOG_REGISTER_HTQ,PRECAUTN,BOOKMARK
HTQ,OOG_REGISTER_HTQ,PRECAUTN,CLEAR
HTQ,OOG_REGISTER_HTQ,PRECAUTN,NEXT
HTQ,OOG_REGISTER_HTQ,PRECAUTN,PREVIOUS
HTQ,OOG_REGISTER_HTQ,PERSONGR,SEARCHMORE
HTQ,OOG_REGISTER_HTQ,PERSONGR,BOOKMARK
HTQ,OOG_REGISTER_HTQ,PERSONGR,CLEAR
HTQ,OOG_REGISTER_HTQ,PERSONGR,NEXT
HTQ,OOG_REGISTER_HTQ,PERSONGR,PREVIOUS
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,DUPLICATE
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,PLUSGVWHST
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,BOOKMARK
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,CLEAR
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,NEXT
HTQ,OOG_REGISTER_HTQ,PLUSGPCT,PREVIOUS
HTQ,OOG_REGISTER_HTQ,PLUSGORG,PLUSGBYP
HTQ,OOG_REGISTER_HTQ,PLUSGORG,PLUSGBYPED
